ID,VPL,USERID,DATESSUBMITTED,COMMENTS,DATEGRADED,GRADE,DATA_ENVIO,DATA_AVALIACAO,NOTA
20282,110,41,1684329190,,1684329224,1.000.000,2023-05-17 13:13:10,2023-05-17 13:13:44,10.0
20285,108,36,1684329261,,0,,2023-05-17 13:14:21,1970-01-01 00:00:00,
20289,108,36,1684329399,,0,,2023-05-17 13:16:39,1970-01-01 00:00:00,
20292,108,36,1684329448,,1684329452,0,2023-05-17 13:17:28,2023-05-17 13:17:32,0.0
20299,108,36,1684329640,,1684329644,0,2023-05-17 13:20:40,2023-05-17 13:20:44,0.0
20305,106,22,1684329811,,1684329827,1.000.000,2023-05-17 13:23:31,2023-05-17 13:23:47,10.0
20306,108,36,1684329833,,1684329839,500.000,2023-05-17 13:23:53,2023-05-17 13:23:59,5.0
20307,108,36,1684329847,,1684329850,500.000,2023-05-17 13:24:07,2023-05-17 13:24:10,5.0
20311,108,36,1684329948,,1684329952,1.000.000,2023-05-17 13:25:48,2023-05-17 13:25:52,10.0
20318,111,41,1684330368,,0,,2023-05-17 13:32:48,1970-01-01 00:00:00,
20321,111,41,1684330393,,1684330422,500.000,2023-05-17 13:33:13,2023-05-17 13:33:42,5.0
20324,111,41,1684330641,,0,,2023-05-17 13:37:21,1970-01-01 00:00:00,
20325,111,41,1684330661,,1684330681,1.000.000,2023-05-17 13:37:41,2023-05-17 13:38:01,10.0
20348,103,29,1684331667,,0,,2023-05-17 13:54:27,1970-01-01 00:00:00,
20350,103,29,1684331753,,0,,2023-05-17 13:55:53,1970-01-01 00:00:00,
20354,103,29,1684331788,,0,,2023-05-17 13:56:28,1970-01-01 00:00:00,
20357,103,29,1684331838,,0,,2023-05-17 13:57:18,1970-01-01 00:00:00,
20358,103,29,1684331856,,0,,2023-05-17 13:57:36,1970-01-01 00:00:00,
20359,103,29,1684331940,,0,,2023-05-17 13:59:00,1970-01-01 00:00:00,
20362,103,29,1684331989,,0,,2023-05-17 13:59:49,1970-01-01 00:00:00,
20363,103,29,1684332007,,1684332017,1.000.000,2023-05-17 14:00:07,2023-05-17 14:00:17,10.0
20366,103,29,1684332117,,0,,2023-05-17 14:01:57,1970-01-01 00:00:00,
20374,104,29,1684332487,,0,,2023-05-17 14:08:07,1970-01-01 00:00:00,
20376,104,29,1684332504,,0,,2023-05-17 14:08:24,1970-01-01 00:00:00,
20380,104,29,1684332556,,0,,2023-05-17 14:09:16,1970-01-01 00:00:00,
20382,104,29,1684332572,,0,,2023-05-17 14:09:32,1970-01-01 00:00:00,
20384,104,29,1684332623,,0,,2023-05-17 14:10:23,1970-01-01 00:00:00,
20385,104,29,1684332635,,0,,2023-05-17 14:10:35,1970-01-01 00:00:00,
20386,104,29,1684332695,,0,,2023-05-17 14:11:35,1970-01-01 00:00:00,
20387,104,29,1684332733,,0,,2023-05-17 14:12:13,1970-01-01 00:00:00,
20388,104,29,1684332775,,0,,2023-05-17 14:12:55,1970-01-01 00:00:00,
20390,104,29,1684332831,,1684332841,1.000.000,2023-05-17 14:13:51,2023-05-17 14:14:01,10.0
20392,107,22,1684333500,,0,,2023-05-17 14:25:00,1970-01-01 00:00:00,
20393,107,22,1684333585,,1684333607,1.000.000,2023-05-17 14:26:25,2023-05-17 14:26:47,10.0
20395,105,29,1684333821,,0,,2023-05-17 14:30:21,1970-01-01 00:00:00,
20396,105,29,1684333829,,0,,2023-05-17 14:30:29,1970-01-01 00:00:00,
20398,105,29,1684333933,,0,,2023-05-17 14:32:13,1970-01-01 00:00:00,
20401,105,29,1684333974,,0,,2023-05-17 14:32:54,1970-01-01 00:00:00,
20403,105,29,1684334003,,1684334013,0,2023-05-17 14:33:23,2023-05-17 14:33:33,0.0
20406,106,29,1684334150,,0,,2023-05-17 14:35:50,1970-01-01 00:00:00,
20407,106,29,1684334166,,1684334170,1.000.000,2023-05-17 14:36:06,2023-05-17 14:36:10,10.0
20409,107,29,1684334412,,0,,2023-05-17 14:40:12,1970-01-01 00:00:00,
20410,107,29,1684334600,,0,,2023-05-17 14:43:20,1970-01-01 00:00:00,
20411,107,29,1684334638,,0,,2023-05-17 14:43:58,1970-01-01 00:00:00,
20412,107,29,1684334757,,0,,2023-05-17 14:45:57,1970-01-01 00:00:00,
20413,107,29,1684334805,,1684334814,1.000.000,2023-05-17 14:46:45,2023-05-17 14:46:54,10.0
20414,105,52,1684344683,,0,,2023-05-17 17:31:23,1970-01-01 00:00:00,
20424,103,56,1684348460,,0,,2023-05-17 18:34:20,1970-01-01 00:00:00,
20425,103,56,1684348527,,0,,2023-05-17 18:35:27,1970-01-01 00:00:00,
20426,103,56,1684348648,,0,,2023-05-17 18:37:28,1970-01-01 00:00:00,
20427,103,56,1684348935,,0,,2023-05-17 18:42:15,1970-01-01 00:00:00,
20428,105,52,1684350228,,1685373254,0,2023-05-17 19:03:48,2023-05-29 15:14:14,0.0
20450,103,43,1684357176,,0,,2023-05-17 20:59:36,1970-01-01 00:00:00,
20453,103,43,1684357226,,1684357240,0,2023-05-17 21:00:26,2023-05-17 21:00:40,0.0
20454,103,43,1684357293,,0,,2023-05-17 21:01:33,1970-01-01 00:00:00,
20455,103,43,1684357380,,0,,2023-05-17 21:03:00,1970-01-01 00:00:00,
20457,103,43,1684357433,,1684357447,1.000.000,2023-05-17 21:03:53,2023-05-17 21:04:07,10.0
20458,104,43,1684357571,,0,,2023-05-17 21:06:11,1970-01-01 00:00:00,
20459,104,43,1684357830,,0,,2023-05-17 21:10:30,1970-01-01 00:00:00,
20460,104,43,1684357934,,0,,2023-05-17 21:12:14,1970-01-01 00:00:00,
20461,104,43,1684357969,,0,,2023-05-17 21:12:49,1970-01-01 00:00:00,
20462,104,43,1684358049,,0,,2023-05-17 21:14:09,1970-01-01 00:00:00,
20463,104,43,1684358129,,0,,2023-05-17 21:15:29,1970-01-01 00:00:00,
20464,104,43,1684358162,,0,,2023-05-17 21:16:02,1970-01-01 00:00:00,
20466,104,43,1684358219,,0,,2023-05-17 21:16:59,1970-01-01 00:00:00,
20467,104,43,1684358265,,1684358289,0,2023-05-17 21:17:45,2023-05-17 21:18:09,0.0
20468,104,43,1684358423,,1684358441,1.000.000,2023-05-17 21:20:23,2023-05-17 21:20:41,10.0
20469,105,43,1684358957,,0,,2023-05-17 21:29:17,1970-01-01 00:00:00,
20471,105,43,1684358985,,1684359010,1.000.000,2023-05-17 21:29:45,2023-05-17 21:30:10,10.0
20472,106,43,1684359620,,0,,2023-05-17 21:40:20,1970-01-01 00:00:00,
20473,106,43,1684359644,,1684359659,1.000.000,2023-05-17 21:40:44,2023-05-17 21:40:59,10.0
20474,107,43,1684359893,,0,,2023-05-17 21:44:53,1970-01-01 00:00:00,
20477,107,43,1684359942,,0,,2023-05-17 21:45:42,1970-01-01 00:00:00,
20478,107,43,1684360001,,0,,2023-05-17 21:46:41,1970-01-01 00:00:00,
20479,107,43,1684360086,,1684360164,1.000.000,2023-05-17 21:48:06,2023-05-17 21:49:24,10.0
20480,108,43,1684363404,,0,,2023-05-17 22:43:24,1970-01-01 00:00:00,
20481,108,43,1684363442,,0,,2023-05-17 22:44:02,1970-01-01 00:00:00,
20482,108,43,1684363464,,0,,2023-05-17 22:44:24,1970-01-01 00:00:00,
20483,108,43,1684363630,,0,,2023-05-17 22:47:10,1970-01-01 00:00:00,
20484,108,43,1684363702,,0,,2023-05-17 22:48:22,1970-01-01 00:00:00,
20485,108,43,1684363822,,0,,2023-05-17 22:50:22,1970-01-01 00:00:00,
20486,108,21,1684365633,,0,,2023-05-17 23:20:33,1970-01-01 00:00:00,
20487,108,43,1684366148,,1684366249,500.000,2023-05-17 23:29:08,2023-05-17 23:30:49,5.0
20493,108,43,1684366314,,1684366319,1.000.000,2023-05-17 23:31:54,2023-05-17 23:31:59,10.0
20497,109,43,1684367456,,0,,2023-05-17 23:50:56,1970-01-01 00:00:00,
20498,109,43,1684367541,,0,,2023-05-17 23:52:21,1970-01-01 00:00:00,
20499,109,43,1684367567,,0,,2023-05-17 23:52:47,1970-01-01 00:00:00,
20500,109,43,1684367657,,0,,2023-05-17 23:54:17,1970-01-01 00:00:00,
20501,109,43,1684367929,,0,,2023-05-17 23:58:49,1970-01-01 00:00:00,
20502,109,43,1684368007,,0,,2023-05-18 00:00:07,1970-01-01 00:00:00,
20503,109,43,1684368016,,0,,2023-05-18 00:00:16,1970-01-01 00:00:00,
20504,109,43,1684368112,,0,,2023-05-18 00:01:52,1970-01-01 00:00:00,
20505,106,52,1684368173,,0,,2023-05-18 00:02:53,1970-01-01 00:00:00,
20506,109,43,1684368258,,0,,2023-05-18 00:04:18,1970-01-01 00:00:00,
20508,109,43,1684368291,,0,,2023-05-18 00:04:51,1970-01-01 00:00:00,
20510,109,43,1684368809,,0,,2023-05-18 00:13:29,1970-01-01 00:00:00,
20511,109,43,1684368901,,0,,2023-05-18 00:15:01,1970-01-01 00:00:00,
20512,109,43,1684368960,,0,,2023-05-18 00:16:00,1970-01-01 00:00:00,
20513,108,21,1684368983,,0,,2023-05-18 00:16:23,1970-01-01 00:00:00,
20514,109,43,1684369073,,0,,2023-05-18 00:17:53,1970-01-01 00:00:00,
20515,109,43,1684369114,,0,,2023-05-18 00:18:34,1970-01-01 00:00:00,
20516,108,21,1684369242,,0,,2023-05-18 00:20:42,1970-01-01 00:00:00,
20517,109,43,1684369280,,0,,2023-05-18 00:21:20,1970-01-01 00:00:00,
20518,109,43,1684369288,,0,,2023-05-18 00:21:28,1970-01-01 00:00:00,
20519,106,52,1684369292,,1684369301,0,2023-05-18 00:21:32,2023-05-18 00:21:41,0.0
20520,106,52,1684369317,,1684369326,0,2023-05-18 00:21:57,2023-05-18 00:22:06,0.0
20521,109,43,1684369495,,0,,2023-05-18 00:24:55,1970-01-01 00:00:00,
20522,109,43,1684369570,,0,,2023-05-18 00:26:10,1970-01-01 00:00:00,
20523,103,63,1684369641,,1684369654,1.000.000,2023-05-18 00:27:21,2023-05-18 00:27:34,10.0
20524,109,43,1684369793,,0,,2023-05-18 00:29:53,1970-01-01 00:00:00,
20525,109,43,1684369808,,0,,2023-05-18 00:30:08,1970-01-01 00:00:00,
20526,107,52,1684369827,,1684369832,0,2023-05-18 00:30:27,2023-05-18 00:30:32,0.0
20527,109,43,1684369861,,1684369992,1.000.000,2023-05-18 00:31:01,2023-05-18 00:33:12,10.0
20528,108,21,1684370089,,0,,2023-05-18 00:34:49,1970-01-01 00:00:00,
20529,108,21,1684370136,,0,,2023-05-18 00:35:36,1970-01-01 00:00:00,
20530,110,43,1684370350,,0,,2023-05-18 00:39:10,1970-01-01 00:00:00,
20532,110,43,1684370405,,0,,2023-05-18 00:40:05,1970-01-01 00:00:00,
20533,110,43,1684370481,,0,,2023-05-18 00:41:21,1970-01-01 00:00:00,
20534,108,21,1684370551,,0,,2023-05-18 00:42:31,1970-01-01 00:00:00,
20535,110,43,1684370764,,0,,2023-05-18 00:46:04,1970-01-01 00:00:00,
20536,108,21,1684370992,,1684371013,500.000,2023-05-18 00:49:52,2023-05-18 00:50:13,5.0
20537,108,21,1684371057,,1684371060,500.000,2023-05-18 00:50:57,2023-05-18 00:51:00,5.0
20539,110,43,1684371097,,0,,2023-05-18 00:51:37,1970-01-01 00:00:00,
20540,108,21,1684371103,,0,,2023-05-18 00:51:43,1970-01-01 00:00:00,
20541,110,43,1684371151,,0,,2023-05-18 00:52:31,1970-01-01 00:00:00,
20542,110,43,1684371175,,0,,2023-05-18 00:52:55,1970-01-01 00:00:00,
20543,110,43,1684371362,,0,,2023-05-18 00:56:02,1970-01-01 00:00:00,
20544,110,43,1684371397,,0,,2023-05-18 00:56:37,1970-01-01 00:00:00,
20545,110,43,1684371429,,0,,2023-05-18 00:57:09,1970-01-01 00:00:00,
20546,110,43,1684371506,,0,,2023-05-18 00:58:26,1970-01-01 00:00:00,
20547,110,43,1684371557,,0,,2023-05-18 00:59:17,1970-01-01 00:00:00,
20548,110,43,1684371598,,0,,2023-05-18 00:59:58,1970-01-01 00:00:00,
20549,110,43,1684371664,,0,,2023-05-18 01:01:04,1970-01-01 00:00:00,
20550,108,21,1684371667,,0,,2023-05-18 01:01:07,1970-01-01 00:00:00,
20551,108,21,1684371672,,0,,2023-05-18 01:01:12,1970-01-01 00:00:00,
20552,110,43,1684371695,,0,,2023-05-18 01:01:35,1970-01-01 00:00:00,
20553,108,21,1684371739,,0,,2023-05-18 01:02:19,1970-01-01 00:00:00,
20554,110,43,1684371742,,0,,2023-05-18 01:02:22,1970-01-01 00:00:00,
20555,108,21,1684371746,,0,,2023-05-18 01:02:26,1970-01-01 00:00:00,
20559,108,21,1684371833,,0,,2023-05-18 01:03:53,1970-01-01 00:00:00,
20561,110,43,1684371868,,0,,2023-05-18 01:04:28,1970-01-01 00:00:00,
20563,108,21,1684371889,,0,,2023-05-18 01:04:49,1970-01-01 00:00:00,
20564,110,43,1684371892,,0,,2023-05-18 01:04:52,1970-01-01 00:00:00,
20567,110,43,1684371944,,0,,2023-05-18 01:05:44,1970-01-01 00:00:00,
20568,108,21,1684371944,,0,,2023-05-18 01:05:44,1970-01-01 00:00:00,
20571,108,21,1684371983,,1684371987,500.000,2023-05-18 01:06:23,2023-05-18 01:06:27,5.0
20572,110,43,1684371997,,0,,2023-05-18 01:06:37,1970-01-01 00:00:00,
20573,110,43,1684372026,,1684372045,1.000.000,2023-05-18 01:07:06,2023-05-18 01:07:25,10.0
20574,108,21,1684372083,,1684372086,500.000,2023-05-18 01:08:03,2023-05-18 01:08:06,5.0
20575,108,21,1684372107,,0,,2023-05-18 01:08:27,1970-01-01 00:00:00,
20579,111,43,1684372390,,0,,2023-05-18 01:13:10,1970-01-01 00:00:00,
20581,111,43,1684372445,,1684372465,500.000,2023-05-18 01:14:05,2023-05-18 01:14:25,5.0
20582,108,21,1684372544,,0,,2023-05-18 01:15:44,1970-01-01 00:00:00,
20583,111,43,1684372608,,1684372626,1.000.000,2023-05-18 01:16:48,2023-05-18 01:17:06,10.0
20606,103,20,1684406514,,0,,2023-05-18 10:41:54,1970-01-01 00:00:00,
20609,103,20,1684406569,,0,,2023-05-18 10:42:49,1970-01-01 00:00:00,
20610,103,20,1684406681,,0,,2023-05-18 10:44:41,1970-01-01 00:00:00,
20611,103,20,1684406821,,0,,2023-05-18 10:47:01,1970-01-01 00:00:00,
20613,103,20,1684406872,,1684406900,0,2023-05-18 10:47:52,2023-05-18 10:48:20,0.0
20614,103,20,1684406926,,1684406992,0,2023-05-18 10:48:46,2023-05-18 10:49:52,0.0
20615,103,20,1684407039,,1684407049,0,2023-05-18 10:50:39,2023-05-18 10:50:49,0.0
20617,103,20,1684407095,,0,,2023-05-18 10:51:35,1970-01-01 00:00:00,
20618,103,20,1684407258,,1684407264,1.000.000,2023-05-18 10:54:18,2023-05-18 10:54:24,10.0
20619,103,18,1684407277,,0,,2023-05-18 10:54:37,1970-01-01 00:00:00,
20620,103,18,1684407411,,0,,2023-05-18 10:56:51,1970-01-01 00:00:00,
20622,103,18,1684407468,,0,,2023-05-18 10:57:48,1970-01-01 00:00:00,
20623,103,18,1684407475,,0,,2023-05-18 10:57:55,1970-01-01 00:00:00,
20624,103,18,1684407549,,0,,2023-05-18 10:59:09,1970-01-01 00:00:00,
20625,104,20,1684408404,,0,,2023-05-18 11:13:24,1970-01-01 00:00:00,
20627,104,20,1684408461,,0,,2023-05-18 11:14:21,1970-01-01 00:00:00,
20628,104,20,1684408473,,0,,2023-05-18 11:14:33,1970-01-01 00:00:00,
20629,104,20,1684408643,,0,,2023-05-18 11:17:23,1970-01-01 00:00:00,
20632,104,20,1684408695,,0,,2023-05-18 11:18:15,1970-01-01 00:00:00,
20633,104,20,1684408787,,1684408802,1.000.000,2023-05-18 11:19:47,2023-05-18 11:20:02,10.0
20634,105,20,1684410293,,0,,2023-05-18 11:44:53,1970-01-01 00:00:00,
20635,105,20,1684410307,,1684410310,1.000.000,2023-05-18 11:45:07,2023-05-18 11:45:10,10.0
20636,107,27,1684410901,,0,,2023-05-18 11:55:01,1970-01-01 00:00:00,
20637,107,27,1684411006,,0,,2023-05-18 11:56:46,1970-01-01 00:00:00,
20638,107,27,1684411154,,0,,2023-05-18 11:59:14,1970-01-01 00:00:00,
20639,107,27,1684411158,,0,,2023-05-18 11:59:18,1970-01-01 00:00:00,
20640,107,27,1684411228,,0,,2023-05-18 12:00:28,1970-01-01 00:00:00,
20641,107,27,1684411634,,0,,2023-05-18 12:07:14,1970-01-01 00:00:00,
20643,107,27,1684411691,,0,,2023-05-18 12:08:11,1970-01-01 00:00:00,
20645,107,27,1684411738,,0,,2023-05-18 12:08:58,1970-01-01 00:00:00,
20646,107,27,1684411789,,0,,2023-05-18 12:09:49,1970-01-01 00:00:00,
20647,107,27,1684411816,,0,,2023-05-18 12:10:16,1970-01-01 00:00:00,
20648,107,27,1684412276,,0,,2023-05-18 12:17:56,1970-01-01 00:00:00,
20649,107,27,1684412327,,0,,2023-05-18 12:18:47,1970-01-01 00:00:00,
20650,107,27,1684412383,,0,,2023-05-18 12:19:43,1970-01-01 00:00:00,
20651,107,27,1684412400,,1684412438,0,2023-05-18 12:20:00,2023-05-18 12:20:38,0.0
20652,107,27,1684412553,,0,,2023-05-18 12:22:33,1970-01-01 00:00:00,
20653,107,27,1684412713,,0,,2023-05-18 12:25:13,1970-01-01 00:00:00,
20654,107,27,1684412825,,0,,2023-05-18 12:27:05,1970-01-01 00:00:00,
20655,107,27,1684412966,,0,,2023-05-18 12:29:26,1970-01-01 00:00:00,
20656,107,27,1684413065,,0,,2023-05-18 12:31:05,1970-01-01 00:00:00,
20657,107,27,1684413648,,0,,2023-05-18 12:40:48,1970-01-01 00:00:00,
20658,107,27,1684413767,,0,,2023-05-18 12:42:47,1970-01-01 00:00:00,
20659,107,27,1684413823,,0,,2023-05-18 12:43:43,1970-01-01 00:00:00,
20660,107,27,1684413936,,0,,2023-05-18 12:45:36,1970-01-01 00:00:00,
20662,107,27,1684413993,,0,,2023-05-18 12:46:33,1970-01-01 00:00:00,
20663,107,27,1684414085,,0,,2023-05-18 12:48:05,1970-01-01 00:00:00,
20671,108,27,1684415041,,0,,2023-05-18 13:04:01,1970-01-01 00:00:00,
20682,108,27,1684416362,,0,,2023-05-18 13:26:02,1970-01-01 00:00:00,
20684,108,27,1684416663,,0,,2023-05-18 13:31:03,1970-01-01 00:00:00,
20688,108,27,1684416751,,0,,2023-05-18 13:32:31,1970-01-01 00:00:00,
20689,108,27,1684416783,,0,,2023-05-18 13:33:03,1970-01-01 00:00:00,
20699,107,27,1684417429,,0,,2023-05-18 13:43:49,1970-01-01 00:00:00,
20700,107,27,1684417436,,0,,2023-05-18 13:43:56,1970-01-01 00:00:00,
20702,107,27,1684417504,,0,,2023-05-18 13:45:04,1970-01-01 00:00:00,
20703,104,63,1684417547,,0,,2023-05-18 13:45:47,1970-01-01 00:00:00,
20704,104,63,1684417560,,1684417635,0,2023-05-18 13:46:00,2023-05-18 13:47:15,0.0
20706,107,27,1684417649,,0,,2023-05-18 13:47:29,1970-01-01 00:00:00,
20708,104,63,1684417697,,1684417702,1.000.000,2023-05-18 13:48:17,2023-05-18 13:48:22,10.0
20713,105,63,1684418483,,1684418500,1.000.000,2023-05-18 14:01:23,2023-05-18 14:01:40,10.0
20717,106,63,1684418785,,1684418822,1.000.000,2023-05-18 14:06:25,2023-05-18 14:07:02,10.0
20770,103,39,1684422651,,0,,2023-05-18 15:10:51,1970-01-01 00:00:00,
20772,103,39,1684422690,,0,,2023-05-18 15:11:30,1970-01-01 00:00:00,
20773,103,39,1684422727,,0,,2023-05-18 15:12:07,1970-01-01 00:00:00,
20775,103,39,1684422776,,0,,2023-05-18 15:12:56,1970-01-01 00:00:00,
20776,103,39,1684422808,,1684422830,0,2023-05-18 15:13:28,2023-05-18 15:13:50,0.0
20777,103,39,1684422873,,1684422884,1.000.000,2023-05-18 15:14:33,2023-05-18 15:14:44,10.0
20778,104,39,1684423069,,0,,2023-05-18 15:17:49,1970-01-01 00:00:00,
20781,104,39,1684423125,,0,,2023-05-18 15:18:45,1970-01-01 00:00:00,
20784,104,39,1684423176,,1684423187,1.000.000,2023-05-18 15:19:36,2023-05-18 15:19:47,10.0
20785,105,39,1684423356,,0,,2023-05-18 15:22:36,1970-01-01 00:00:00,
20786,105,39,1684423360,,0,,2023-05-18 15:22:40,1970-01-01 00:00:00,
20787,105,39,1684423438,,0,,2023-05-18 15:23:58,1970-01-01 00:00:00,
20788,105,39,1684423477,,1684423488,1.000.000,2023-05-18 15:24:37,2023-05-18 15:24:48,10.0
20789,106,39,1684423645,,1684423668,1.000.000,2023-05-18 15:27:25,2023-05-18 15:27:48,10.0
20790,107,39,1684423884,,0,,2023-05-18 15:31:24,1970-01-01 00:00:00,
20793,107,39,1684423936,,0,,2023-05-18 15:32:16,1970-01-01 00:00:00,
20794,107,39,1684424057,,1684424061,1.000.000,2023-05-18 15:34:17,2023-05-18 15:34:21,10.0
20810,103,34,1684436210,,0,,2023-05-18 18:56:50,1970-01-01 00:00:00,
20814,103,34,1684436238,,0,,2023-05-18 18:57:18,1970-01-01 00:00:00,
20821,103,34,1684436376,,0,,2023-05-18 18:59:36,1970-01-01 00:00:00,
20822,103,18,1684436410,,0,,2023-05-18 19:00:10,1970-01-01 00:00:00,
20826,103,18,1684436458,,0,,2023-05-18 19:00:58,1970-01-01 00:00:00,
20832,106,34,1684436720,,0,,2023-05-18 19:05:20,1970-01-01 00:00:00,
20834,106,34,1684436732,,0,,2023-05-18 19:05:32,1970-01-01 00:00:00,
20835,106,34,1684436781,,0,,2023-05-18 19:06:21,1970-01-01 00:00:00,
20836,106,34,1684436796,,0,,2023-05-18 19:06:36,1970-01-01 00:00:00,
20841,103,18,1684436920,,1684436931,0,2023-05-18 19:08:40,2023-05-18 19:08:51,0.0
20843,106,34,1684436948,,0,,2023-05-18 19:09:08,1970-01-01 00:00:00,
20844,103,18,1684436952,,1684436961,0,2023-05-18 19:09:12,2023-05-18 19:09:21,0.0
20845,103,18,1684437008,,1684437013,1.000.000,2023-05-18 19:10:08,2023-05-18 19:10:13,10.0
20846,103,37,1684437028,,0,,2023-05-18 19:10:28,1970-01-01 00:00:00,
20848,103,37,1684437060,,1684437069,0,2023-05-18 19:11:00,2023-05-18 19:11:09,0.0
20850,103,37,1684437103,,1684437112,0,2023-05-18 19:11:43,2023-05-18 19:11:52,0.0
20852,106,34,1684437131,,1684437625,1.000.000,2023-05-18 19:12:11,2023-05-18 19:20:25,10.0
20854,104,18,1684437158,,0,,2023-05-18 19:12:38,1970-01-01 00:00:00,
20857,103,37,1684437192,,0,,2023-05-18 19:13:12,1970-01-01 00:00:00,
20861,103,37,1684437259,,0,,2023-05-18 19:14:19,1970-01-01 00:00:00,
20862,103,37,1684437283,,0,,2023-05-18 19:14:43,1970-01-01 00:00:00,
20868,103,37,1684437451,,0,,2023-05-18 19:17:31,1970-01-01 00:00:00,
20872,103,37,1684437560,,0,,2023-05-18 19:19:20,1970-01-01 00:00:00,
20873,103,37,1684437574,,1684437585,1.000.000,2023-05-18 19:19:34,2023-05-18 19:19:45,10.0
20874,103,29,1684437622,,0,,2023-05-18 19:20:22,1970-01-01 00:00:00,
20875,104,18,1684437656,,0,,2023-05-18 19:20:56,1970-01-01 00:00:00,
20877,103,29,1684437678,,0,,2023-05-18 19:21:18,1970-01-01 00:00:00,
20878,104,18,1684437682,,0,,2023-05-18 19:21:22,1970-01-01 00:00:00,
20879,104,18,1684437720,,0,,2023-05-18 19:22:00,1970-01-01 00:00:00,
20881,104,18,1684437761,,0,,2023-05-18 19:22:41,1970-01-01 00:00:00,
20882,104,37,1684437761,,0,,2023-05-18 19:22:41,1970-01-01 00:00:00,
20886,104,37,1684437786,,0,,2023-05-18 19:23:06,1970-01-01 00:00:00,
20889,103,29,1684437854,,0,,2023-05-18 19:24:14,1970-01-01 00:00:00,
20892,103,29,1684437897,,0,,2023-05-18 19:24:57,1970-01-01 00:00:00,
20893,103,29,1684437929,,1684437964,1.000.000,2023-05-18 19:25:29,2023-05-18 19:26:04,10.0
20894,103,29,1684437974,,1684437980,1.000.000,2023-05-18 19:26:14,2023-05-18 19:26:20,10.0
20898,108,29,1684438161,,0,,2023-05-18 19:29:21,1970-01-01 00:00:00,
20903,108,29,1684438475,,0,,2023-05-18 19:34:35,1970-01-01 00:00:00,
20906,108,29,1684438605,,1684438612,500.000,2023-05-18 19:36:45,2023-05-18 19:36:52,5.0
20907,106,28,1684438606,,0,,2023-05-18 19:36:46,1970-01-01 00:00:00,
20911,106,28,1684438641,,0,,2023-05-18 19:37:21,1970-01-01 00:00:00,
20912,108,29,1684438652,,1684438656,1.000.000,2023-05-18 19:37:32,2023-05-18 19:37:36,10.0
20914,106,28,1684438679,,0,,2023-05-18 19:37:59,1970-01-01 00:00:00,
20916,106,28,1684438722,,0,,2023-05-18 19:38:42,1970-01-01 00:00:00,
20917,106,28,1684438778,,0,,2023-05-18 19:39:38,1970-01-01 00:00:00,
20920,106,28,1684438835,,1684438849,1.000.000,2023-05-18 19:40:35,2023-05-18 19:40:49,10.0
20921,109,29,1684438904,,0,,2023-05-18 19:41:44,1970-01-01 00:00:00,
20922,109,29,1684438930,,1684438934,1.000.000,2023-05-18 19:42:10,2023-05-18 19:42:14,10.0
20923,107,28,1684439322,,0,,2023-05-18 19:48:42,1970-01-01 00:00:00,
20924,110,29,1684439417,,0,,2023-05-18 19:50:17,1970-01-01 00:00:00,
20925,110,29,1684439449,,0,,2023-05-18 19:50:49,1970-01-01 00:00:00,
20926,110,29,1684439496,,0,,2023-05-18 19:51:36,1970-01-01 00:00:00,
20931,105,54,1684448953,,1684448968,1.000.000,2023-05-18 22:29:13,2023-05-18 22:29:28,10.0
20932,106,54,1684449123,,0,,2023-05-18 22:32:03,1970-01-01 00:00:00,
20933,106,54,1684449145,,1684449160,1.000.000,2023-05-18 22:32:25,2023-05-18 22:32:40,10.0
20934,107,54,1684449481,,0,,2023-05-18 22:38:01,1970-01-01 00:00:00,
20936,107,54,1684449532,,0,,2023-05-18 22:38:52,1970-01-01 00:00:00,
20937,107,54,1684449578,,0,,2023-05-18 22:39:38,1970-01-01 00:00:00,
20938,107,54,1684449622,,0,,2023-05-18 22:40:22,1970-01-01 00:00:00,
20939,107,54,1684449659,,0,,2023-05-18 22:40:59,1970-01-01 00:00:00,
20941,107,34,1684450752,,0,,2023-05-18 22:59:12,1970-01-01 00:00:00,
20943,107,34,1684450795,,0,,2023-05-18 22:59:55,1970-01-01 00:00:00,
20944,107,34,1684450835,,0,,2023-05-18 23:00:35,1970-01-01 00:00:00,
20946,107,54,1684450878,,0,,2023-05-18 23:01:18,1970-01-01 00:00:00,
20949,107,54,1684450930,,0,,2023-05-18 23:02:10,1970-01-01 00:00:00,
20950,107,34,1684450955,,0,,2023-05-18 23:02:35,1970-01-01 00:00:00,
20951,107,54,1684450964,,0,,2023-05-18 23:02:44,1970-01-01 00:00:00,
20952,107,34,1684450997,,0,,2023-05-18 23:03:17,1970-01-01 00:00:00,
20953,107,54,1684451020,,1684451028,1.000.000,2023-05-18 23:03:40,2023-05-18 23:03:48,10.0
20958,107,34,1684451242,,0,,2023-05-18 23:07:22,1970-01-01 00:00:00,
20959,108,54,1684451280,,0,,2023-05-18 23:08:00,1970-01-01 00:00:00,
20961,108,54,1684451302,,0,,2023-05-18 23:08:22,1970-01-01 00:00:00,
20964,108,54,1684451399,,0,,2023-05-18 23:09:59,1970-01-01 00:00:00,
20967,108,54,1684451542,,0,,2023-05-18 23:12:22,1970-01-01 00:00:00,
20969,107,34,1684451579,,0,,2023-05-18 23:12:59,1970-01-01 00:00:00,
